Orc_genre,Orc_species,Fun_order,Fun_family,Fun_genus,Fun_species,GBAN,lat,lon,geneRegion,DOI,Title,Author,Origin,pubmed,number,Notes
Limodorum,Limodorum abortivum,Russulales,russulaceae,Russula,,DQ061889,40.681232,14.765187,"ITS1F,ITS4",doi: 10.1111/j.1365-294X.2005.02770.x,Inefficient photosynthesis in the Mediterranean orchid Limodorum abortivum is mirrored by specific association to ectomycorrhizal Russulaceae,Girlanda M Selosse MA Cafasso D Brilli F Delfine S Fabbian R Ghignone S Pinelli P Segreto R Loreto F Cozzolino S Perotto S,environmentalSample,16448415,4,
Limodorum,Limodorum abortivum,Russulales,russulaceae,Russula,,DQ061891,40.681232,14.765187,"ITS1F,ITS4",doi: 10.1111/j.1365-294X.2005.02770.x,Inefficient photosynthesis in the Mediterranean orchid Limodorum abortivum is mirrored by specific association to ectomycorrhizal Russulaceae,Girlanda M Selosse MA Cafasso D Brilli F Delfine S Fabbian R Ghignone S Pinelli P Segreto R Loreto F Cozzolino S Perotto S,environmentalSample,16448415,4,
Limodorum,Limodorum abortivum,Russulales,russulaceae,Russula,,DQ061911,41.461972,15.547688,"ITS1F,ITS4",doi: 10.1111/j.1365-294X.2005.02770.x,Inefficient photosynthesis in the Mediterranean orchid Limodorum abortivum is mirrored by specific association to ectomycorrhizal Russulaceae,Girlanda M Selosse MA Cafasso D Brilli F Delfine S Fabbian R Ghignone S Pinelli P Segreto R Loreto F Cozzolino S Perotto S,environmentalSample,16448415,NA,
Limodorum,Limodorum abortivum,Russulales,russulaceae,Russula,,DQ061903,39.306455,16.255141,"ITS1F,ITS4",doi: 10.1111/j.1365-294X.2005.02770.x,Inefficient photosynthesis in the Mediterranean orchid Limodorum abortivum is mirrored by specific association to ectomycorrhizal Russulaceae,Girlanda M Selosse MA Cafasso D Brilli F Delfine S Fabbian R Ghignone S Pinelli P Segreto R Loreto F Cozzolino S Perotto S,environmentalSample,16448415,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557770,43.93497,3.518619,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557770,43.94129,3.525601,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557770,54.26178,-8.61585,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557770,48.79631,-1.56969,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557771,43.9177,3.50425,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557771,39.06083,26.55076,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557771,38.9892,26.31498,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557771,37.89712,14.37238,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557771,39.00381,26.32637,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557771,54.26209,-8.61475,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557772,43.93497,3.518619,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557772,43.94129,3.525601,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557772,54.26178,-8.61585,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557772,48.79631,-1.56969,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557773,38.9892,26.31498,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557773,54.26178,-8.61585,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557775,43.92146,3.473415,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557775,39.02045,26.32708,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557775,54.26209,-8.61475,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557775,54.24538,-8.51075,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557775,40.50274,14.1054,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557776,39.09555,26.36539,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557776,52.21013,-6.6253,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557776,43.94129,3.525601,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557776,43.94703,3.528905,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557776,54.32158,-8.57318,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557776,48.79631,-1.56969,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557776,40.82338,14.39321,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557779,43.94129,3.525601,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557780,52.20016,-6.63079,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557780,52.21013,-6.6253,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557780,39.00381,26.32637,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557780,54.26209,-8.61475,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557781,40.47195,23.18327,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557781,40.8225,14.38295,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557783,43.93497,3.518619,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557783,39.09555,26.36539,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557783,43.93131,3.510012,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557783,54.26178,-8.61585,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557783,37.81393,14.41387,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557784,40.6353,22.97012,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557784,39.10837,26.37353,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557784,39.09555,26.36539,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557784,40.47195,23.18327,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557784,38.9892,26.31498,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557784,39.02483,26.32138,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557784,39.00381,26.32637,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557784,37.81393,14.41387,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557784,41.30991,14.02031,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557784,40.82347,14.39286,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557785,39.10837,26.37353,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557785,52.21013,-6.6253,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557785,39.06083,26.55076,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557785,38.9892,26.31498,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557785,39.02045,26.32708,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557785,39.00381,26.32637,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557785,40.8225,14.38295,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557786,43.94703,3.528905,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557786,39.02483,26.32138,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557789,39.10837,26.37353,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557789,52.20016,-6.63079,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557789,52.21013,-6.6253,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557789,43.92146,3.473415,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557789,43.94129,3.525601,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557789,43.94703,3.528905,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557789,54.32158,-8.57318,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557789,48.79631,-1.56969,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557789,54.26209,-8.61475,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557789,40.82338,14.39321,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557790,39.09555,26.36539,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557790,43.92146,3.473415,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557790,43.94703,3.528905,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557790,39.06083,26.55076,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557790,40.5927,23.09452,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557790,37.78321,14.57238,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557790,37.89712,14.37238,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557790,39.02045,26.32708,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557790,41.30194,14.00648,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
Spiranthes,Spiranthes spiralis,Cantharellales,ceratobasidiaceae,,,MK557790,54.32158,-8.57318,ITS3/4OF,DOI: 10.1111/jbi.13548,Latitudinal variation in mycorrhizal diversity associated with a European orchid,"Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn",,NA,NA,
